update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3319369906217,27985.60000000,0.01800000,27985.70000000,7.08700000,1696204814674,1696204814683
3319369906225,27985.60000000,0.01800000,27985.70000000,7.09400000,1696204814674,1696204814683
3319369906228,27985.60000000,0.01800000,27985.70000000,7.10400000,1696204814674,1696204814683
3319369906235,27985.60000000,0.01800000,27985.70000000,7.18900000,1696204814674,1696204814683
3319369906246,27985.60000000,0.01800000,27985.70000000,7.26600000,1696204814674,1696204814683
3319369906254,27985.60000000,0.01800000,27985.70000000,7.34400000,1696204814674,1696204814683
3319369906277,27985.60000000,0.01800000,27985.70000000,7.42800000,1696204814674,1696204814683
3319369906356,27985.60000000,0.01800000,27985.70000000,7.51200000,1696204814674,1696204814683
3319369906384,27985.60000000,0.01800000,27985.70000000,7.59600000,1696204814674,1696204814683
3319369906391,27985.60000000,0.01800000,27985.70000000,7.68200000,1696204814674,1696204814683
3319369906392,27985.60000000,0.01800000,27985.70000000,7.76700000,1696204814674,1696204814683
3319369906404,27985.60000000,0.01800000,27985.70000000,7.84900000,1696204814674,1696204814683
3319369906407,27985.60000000,0.01800000,27985.70000000,7.93300000,1696204814674,1696204814683
3319369906424,27985.60000000,0.01800000,27985.70000000,7.78600000,1696204814674,1696204814683
3319369906448,27985.60000000,0.01800000,27985.70000000,7.86000000,1696204814675,1696204814684
3319369906633,27985.60000000,0.01800000,27985.70000000,7.93900000,1696204814675,1696204814684
3319369906690,27985.60000000,0.01800000,27985.70000000,8.01200000,1696204814676,1696204814684
3319369906698,27985.60000000,0.01800000,27985.70000000,8.10000000,1696204814676,1696204814684
3319369906738,27985.60000000,0.01800000,27985.70000000,8.24700000,1696204814676,1696204814684
3319369906750,27985.60000000,0.01800000,27985.70000000,8.32600000,1696204814676,1696204814684
3319369906777,27985.60000000,0.01800000,27985.70000000,8.33300000,1696204814676,1696204814684
3319369906782,27985.60000000,0.01800000,27985.70000000,8.41900000,1696204814676,1696204814684
3319369906979,27985.60000000,0.01800000,27985.70000000,8.49600000,1696204814677,1696204814685
3319369907011,27985.60000000,0.01800000,27985.70000000,8.51600000,1696204814677,1696204814685
3319369907111,27985.60000000,0.01800000,27985.70000000,8.49800000,1696204814677,1696204814686
3319369907112,27985.60000000,0.01800000,27985.70000000,8.48000000,1696204814677,1696204814686
3319369907215,27985.60000000,0.01800000,27985.70000000,8.55500000,1696204814678,1696204814686
3319369907226,27985.60000000,0.01800000,27985.70000000,8.63200000,1696204814678,1696204814686
3319369907236,27985.60000000,0.01800000,27985.70000000,8.70800000,1696204814678,1696204814686
3319369907265,27985.60000000,0.01800000,27985.70000000,8.79100000,1696204814678,1696204814688
3319369907426,27985.60000000,0.01800000,27985.70000000,8.80000000,1696204814679,1696204814688
3319369907470,27985.60000000,0.01800000,27985.70000000,9.00000000,1696204814679,1696204814688
3319369907501,27985.60000000,0.01800000,27985.70000000,9.38400000,1696204814679,1696204814688
3319369907566,27985.60000000,0.01800000,27985.70000000,9.40200000,1696204814680,1696204814688
3319369908021,27985.60000000,0.01800000,27985.70000000,9.60200000,1696204814681,1696204814689
3319369908359,27985.60000000,0.01800000,27985.70000000,9.62000000,1696204814681,1696204814690
3319369908413,27985.60000000,0.01800000,27985.70000000,9.70500000,1696204814681,1696204814690
3319369908502,27985.60000000,0.01800000,27985.70000000,9.77800000,1696204814682,1696204814691
3319369908516,27985.60000000,0.01800000,27985.70000000,9.78200000,1696204814682,1696204814691
3319369908926,27985.30000000,0.99900000,27985.40000000,10.55200000,1696204814683,1696204814693
3319369908997,27985.30000000,0.99900000,27985.40000000,10.82600000,1696204814683,1696204814693
3319369909084,27985.30000000,0.99900000,27985.40000000,11.39900000,1696204814683,1696204814693
3319369909942,27985.30000000,0.99900000,27985.40000000,11.97200000,1696204814689,1696204814696
3319369910033,27985.30000000,0.99900000,27985.40000000,12.22200000,1696204814690,1696204814698
3319369910344,27985.30000000,0.99900000,27985.40000000,12.36900000,1696204814691,1696204814700
3319369910468,27985.30000000,0.57000000,27985.40000000,12.36900000,1696204814691,1696204814701
3319369910563,27985.30000000,0.57000000,27985.40000000,12.38900000,1696204814692,1696204814701
3319369910596,27985.30000000,0.00100000,27985.40000000,12.38900000,1696204814692,1696204814701
3319369910661,27985.30000000,0.00100000,27985.40000000,12.44900000,1696204814692,1696204814701
3319369910691,27985.30000000,0.00100000,27985.40000000,13.29600000,1696204814692,1696204814701
3319369910896,27985.30000000,0.00100000,27985.40000000,13.45200000,1696204814693,1696204814701
3319369910989,27985.30000000,0.00100000,27985.40000000,13.45600000,1696204814693,1696204814701
3319369911035,27985.30000000,0.00100000,27985.40000000,13.54200000,1696204814693,1696204814701
3319369911055,27985.30000000,0.00100000,27985.40000000,13.62500000,1696204814694,1696204814701
3319369911106,27985.30000000,0.00100000,27985.40000000,13.70000000,1696204814694,1696204814701
3319369911115,27985.20000000,0.00300000,27985.40000000,13.70000000,1696204814694,1696204814701
3319369911226,27985.20000000,0.00300000,27985.40000000,13.78200000,1696204814694,1696204814702
3319369911227,27985.20000000,0.00300000,27985.40000000,13.79200000,1696204814694,1696204814702
3319369911238,27985.20000000,0.00300000,27985.40000000,13.86700000,1696204814694,1696204814702
3319369911297,27985.20000000,0.00300000,27985.40000000,13.95000000,1696204814694,1696204814702
3319369911392,27985.20000000,0.00300000,27985.40000000,14.03100000,1696204814695,1696204814702
3319369911405,27985.20000000,0.00300000,27985.40000000,14.02100000,1696204814695,1696204814702
3319369911408,27985.20000000,0.00300000,27985.40000000,13.97100000,1696204814695,1696204814702
3319369911425,27985.20000000,0.00300000,27985.40000000,14.05700000,1696204814695,1696204814702
3319369911437,27985.20000000,0.00300000,27985.40000000,14.13400000,1696204814695,1696204814702
3319369911470,27985.20000000,0.00300000,27985.40000000,14.21100000,1696204814695,1696204814702
3319369911530,27985.20000000,0.00300000,27985.30000000,0.01800000,1696204814695,1696204814702
3319369911818,27985.20000000,0.00300000,27985.30000000,0.03600000,1696204814696,1696204814703
3319369911960,27985.20000000,0.00300000,27985.30000000,0.65600000,1696204814697,1696204814703
3319369912133,27985.20000000,0.00300000,27985.30000000,1.34200000,1696204814697,1696204814705
3319369912256,27985.20000000,0.00300000,27985.30000000,2.15800000,1696204814698,1696204814705
3319369912406,27985.20000000,0.00300000,27985.30000000,2.17800000,1696204814698,1696204814707
3319369912991,27985.00000000,0.00100000,27985.10000000,8.62300000,1696204814700,1696204814709
3319369913001,27985.00000000,0.00100000,27985.10000000,8.83900000,1696204814700,1696204814709
3319369913009,27985.00000000,0.00100000,27985.10000000,9.11300000,1696204814700,1696204814710
3319369913074,27985.00000000,0.00100000,27985.10000000,9.32900000,1696204814700,1696204814710
3319369913106,27985.00000000,0.00100000,27985.10000000,9.54500000,1696204814700,1696204814710
3319369913464,27985.00000000,0.00100000,27985.10000000,9.79500000,1696204814702,1696204814712
3319369913682,27985.00000000,0.00100000,27985.10000000,9.80200000,1696204814703,1696204814712
3319369913790,27985.00000000,0.00100000,27985.10000000,9.82200000,1696204814703,1696204814712
3319369913800,27985.00000000,0.00100000,27985.10000000,9.82900000,1696204814703,1696204814712
3319369913889,27985.00000000,0.00100000,27985.10000000,9.97600000,1696204814703,1696204814712
3319369914351,27985.00000000,0.00100000,27985.10000000,10.67400000,1696204814706,1696204814716
3319369914401,27985.00000000,0.00100000,27985.10000000,10.67800000,1696204814706,1696204814716
3319369914429,27985.00000000,0.00100000,27985.10000000,10.68800000,1696204814706,1696204814716
3319369914604,27985.00000000,0.00100000,27985.10000000,10.76400000,1696204814707,1696204814717
3319369914619,27985.00000000,0.00100000,27985.10000000,10.84500000,1696204814707,1696204814717
3319369914623,27985.00000000,0.00100000,27985.10000000,10.92400000,1696204814707,1696204814717
3319369914652,27985.00000000,0.00100000,27985.10000000,10.99900000,1696204814708,1696204814717
3319369914657,27985.00000000,0.00100000,27985.10000000,11.08200000,1696204814708,1696204814717
3319369914658,27985.00000000,0.00100000,27985.10000000,11.17000000,1696204814708,1696204814717
3319369914670,27985.00000000,0.00100000,27985.10000000,11.24500000,1696204814708,1696204814717
3319369914673,27985.00000000,0.00100000,27985.10000000,11.32100000,1696204814708,1696204814717
3319369914682,27985.00000000,0.00100000,27985.10000000,11.40700000,1696204814708,1696204814717
3319369914756,27985.00000000,0.00100000,27985.10000000,11.41700000,1696204814708,1696204814717
3319369914792,27985.00000000,0.00100000,27985.10000000,11.49600000,1696204814708,1696204814717
3319369914883,27985.00000000,0.00100000,27985.10000000,11.57400000,1696204814709,1696204814717
3319369914912,27985.00000000,0.00100000,27985.10000000,11.65800000,1696204814709,1696204814717
3319369914916,27985.00000000,0.00100000,27985.10000000,11.74300000,1696204814709,1696204814717
3319369914919,27985.00000000,0.00100000,27985.10000000,11.82000000,1696204814709,1696204814717
3319369914929,27985.00000000,0.00100000,27985.10000000,11.89700000,1696204814709,1696204814717
3319369914935,27984.90000000,0.00100000,27985.10000000,11.89700000,1696204814709,1696204814717
3319369914943,27984.90000000,0.00100000,27985.10000000,11.98200000,1696204814709,1696204814717
3319369914944,27984.90000000,0.00100000,27985.10000000,12.05500000,1696204814709,1696204814717
3319369914957,27984.90000000,0.00100000,27985.10000000,12.05600000,1696204814709,1696204814717
3319369914958,27984.90000000,0.00100000,27985.10000000,12.13000000,1696204814709,1696204814717
3319369914959,27984.90000000,0.00100000,27985.10000000,12.21400000,1696204814709,1696204814717
3319369914971,27984.90000000,0.00100000,27985.10000000,12.29700000,1696204814709,1696204814717
3319369914977,27984.90000000,0.00100000,27985.10000000,12.36900000,1696204814709,1696204814717
3319369914984,27984.90000000,0.00100000,27985.10000000,12.45300000,1696204814709,1696204814717
3319369915004,27984.90000000,0.00100000,27985.10000000,12.44400000,1696204814709,1696204814717
3319369915012,27984.90000000,0.00100000,27985.10000000,12.53000000,1696204814709,1696204814718
3319369915023,27984.90000000,0.00100000,27985.10000000,12.60700000,1696204814709,1696204814718
3319369915031,27984.90000000,0.00100000,27985.10000000,12.68200000,1696204814709,1696204814718
3319369915052,27984.90000000,0.00100000,27985.10000000,12.76800000,1696204814709,1696204814718
3319369915054,27984.90000000,0.00100000,27985.10000000,12.82800000,1696204814709,1696204814718
3319369915055,27984.90000000,0.00100000,27985.10000000,12.91000000,1696204814709,1696204814718
3319369915070,27984.90000000,0.00100000,27985.10000000,12.99500000,1696204814709,1696204814718
3319369915074,27984.90000000,0.00100000,27985.10000000,13.06800000,1696204814710,1696204814718
3319369915091,27984.90000000,0.00100000,27985.10000000,13.08600000,1696204814710,1696204814718
3319369915094,27984.90000000,0.00100000,27985.10000000,13.10400000,1696204814710,1696204814718
3319369915540,27984.80000000,1.57300000,27984.90000000,6.49100000,1696204814711,1696204814719
3319369915577,27984.80000000,1.57300000,27984.90000000,6.50900000,1696204814711,1696204814719
3319369915623,27984.80000000,1.57300000,27984.90000000,6.78300000,1696204814711,1696204814720
3319369915625,27984.80000000,1.57300000,27984.90000000,7.35600000,1696204814711,1696204814720
3319369916025,27984.80000000,1.57300000,27984.90000000,7.50300000,1696204814714,1696204814721
3319369916034,27984.80000000,1.57300000,27984.90000000,7.50200000,1696204814714,1696204814721
3319369916128,27984.80000000,1.57300000,27984.90000000,7.47500000,1696204814716,1696204814722
3319369916256,27984.80000000,1.57300000,27984.90000000,7.44600000,1696204814717,1696204814722
3319369916328,27984.80000000,1.57300000,27984.90000000,7.46600000,1696204814717,1696204814722
3319369916375,27984.80000000,1.57300000,27984.90000000,7.71600000,1696204814718,1696204814722
3319369916417,27984.80000000,1.57300000,27984.90000000,7.44200000,1696204814718,1696204814722
3319369916521,27984.80000000,1.57300000,27984.90000000,7.41400000,1696204814719,1696204814723
3319369916562,27984.80000000,1.57300000,27984.90000000,7.29300000,1696204814719,1696204814724
3319369916574,27984.80000000,1.57300000,27984.90000000,6.69000000,1696204814719,1696204814724
3319369916592,27984.80000000,1.57300000,27984.90000000,6.67600000,1696204814719,1696204814724
3319369916623,27984.80000000,1.57300000,27984.90000000,7.11300000,1696204814719,1696204814726
3319369916649,27984.80000000,1.57300000,27984.90000000,7.07500000,1696204814719,1696204814726
3319369916706,27984.80000000,1.57300000,27984.90000000,7.33500000,1696204814720,1696204814726
3319369916730,27984.80000000,1.57300000,27984.90000000,7.06100000,1696204814720,1696204814726
3319369916742,27984.80000000,1.57300000,27984.90000000,7.15400000,1696204814720,1696204814726
3319369916777,27984.80000000,1.57300000,27984.90000000,6.88000000,1696204814720,1696204814726
3319369916810,27984.80000000,1.57300000,27984.90000000,6.73800000,1696204814720,1696204814726
3319369916848,27984.80000000,1.57300000,27984.90000000,6.79800000,1696204814721,1696204814726
3319369916875,27984.80000000,1.57300000,27984.90000000,6.87200000,1696204814721,1696204814726
3319369916878,27984.80000000,1.57300000,27984.90000000,6.95500000,1696204814721,1696204814726
3319369916887,27984.80000000,1.57300000,27984.90000000,6.96500000,1696204814721,1696204814726
3319369916939,27984.80000000,1.57300000,27984.90000000,7.23000000,1696204814721,1696204814726
3319369916954,27984.80000000,1.57300000,27984.90000000,7.24000000,1696204814721,1696204814726
3319369916968,27984.80000000,1.57300000,27984.90000000,7.16600000,1696204814721,1696204814726
3319369916982,27984.80000000,1.57300000,27984.90000000,7.10700000,1696204814721,1696204814726
3319369916994,27984.80000000,1.57300000,27984.90000000,7.17900000,1696204814721,1696204814726
3319369916996,27984.80000000,1.57300000,27984.90000000,7.26300000,1696204814721,1696204814726
3319369917024,27984.80000000,1.57300000,27984.90000000,7.34400000,1696204814721,1696204814726
3319369917043,27984.80000000,1.57300000,27984.90000000,7.42000000,1696204814721,1696204814728
3319369917080,27984.80000000,1.57300000,27984.90000000,7.34200000,1696204814722,1696204814728
3319369917087,27984.80000000,1.57300000,27984.90000000,7.42800000,1696204814722,1696204814728
3319369917096,27984.80000000,1.57300000,27984.90000000,7.50100000,1696204814722,1696204814728
3319369917101,27984.80000000,1.57300000,27984.90000000,7.57800000,1696204814722,1696204814728
3319369917114,27984.80000000,1.57300000,27984.90000000,7.66200000,1696204814722,1696204814728
3319369917152,27984.80000000,1.57300000,27984.90000000,7.74000000,1696204814722,1696204814728
3319369917178,27984.80000000,1.57300000,27984.90000000,7.72900000,1696204814722,1696204814728
3319369917196,27984.80000000,1.57300000,27984.90000000,7.81100000,1696204814722,1696204814728
3319369917214,27984.80000000,1.57300000,27984.90000000,7.88800000,1696204814722,1696204814728
3319369917222,27984.80000000,1.57300000,27984.90000000,7.53200000,1696204814722,1696204814728
3319369917295,27984.80000000,1.57300000,27984.90000000,7.61200000,1696204814722,1696204814728
3319369917333,27984.80000000,1.57300000,27984.90000000,6.63700000,1696204814722,1696204814728
3319369917377,27984.80000000,1.57300000,27984.90000000,6.72300000,1696204814723,1696204814728
3319369917397,27984.80000000,1.57300000,27984.90000000,6.80000000,1696204814723,1696204814728
3319369917414,27984.80000000,1.57300000,27984.90000000,6.87600000,1696204814723,1696204814728
3319369917440,27984.80000000,1.57300000,27984.90000000,6.95500000,1696204814723,1696204814728
3319369917483,27984.80000000,1.57300000,27984.90000000,6.94500000,1696204814723,1696204814729
3319369917505,27984.80000000,1.57300000,27984.90000000,6.96300000,1696204814723,1696204814729
3319369917509,27984.80000000,1.57300000,27984.90000000,6.96600000,1696204814723,1696204814729
3319369917513,27984.80000000,1.57300000,27984.90000000,7.04500000,1696204814723,1696204814729
3319369917563,27984.80000000,1.57300000,27984.90000000,7.12000000,1696204814723,1696204814729
3319369917578,27984.80000000,1.57300000,27984.90000000,7.13800000,1696204814723,1696204814729
3319369917596,27984.80000000,1.57300000,27984.90000000,7.14500000,1696204814723,1696204814729
3319369917614,27984.80000000,1.57300000,27984.90000000,7.22000000,1696204814723,1696204814729
3319369917628,27984.80000000,1.57300000,27984.90000000,7.21000000,1696204814723,1696204814729
3319369917637,27984.80000000,1.57300000,27984.90000000,7.28500000,1696204814723,1696204814729
3319369917654,27984.80000000,1.57300000,27984.90000000,7.37100000,1696204814724,1696204814729
3319369917731,27984.80000000,1.57300000,27984.90000000,7.44800000,1696204814724,1696204814729
3319369917744,27984.80000000,1.57300000,27984.90000000,7.53200000,1696204814724,1696204814729
3319369917764,27984.80000000,1.57300000,27984.90000000,7.60500000,1696204814724,1696204814729
3319369917771,27984.80000000,1.57300000,27984.90000000,7.68900000,1696204814724,1696204814729
3319369917782,27984.80000000,1.57300000,27984.90000000,7.76800000,1696204814724,1696204814729
3319369917788,27984.80000000,1.57300000,27984.90000000,7.84500000,1696204814724,1696204814729
3319369917800,27984.80000000,1.57300000,27984.90000000,7.66600000,1696204814724,1696204814729
3319369917871,27984.80000000,1.57300000,27984.90000000,7.75100000,1696204814724,1696204814730
3319369917917,27984.80000000,1.57300000,27984.90000000,7.27700000,1696204814725,1696204814730
3319369917941,27984.80000000,1.57300000,27984.90000000,7.16500000,1696204814725,1696204814730
3319369918010,27984.80000000,1.57300000,27984.90000000,7.24800000,1696204814725,1696204814730
3319369918024,27984.80000000,1.57300000,27984.90000000,7.10100000,1696204814725,1696204814730
3319369918051,27984.80000000,1.57300000,27984.90000000,7.17400000,1696204814725,1696204814730
3319369918067,27984.80000000,1.57300000,27984.90000000,7.01500000,1696204814725,1696204814732
3319369918146,27984.80000000,1.57300000,27984.90000000,7.10000000,1696204814726,1696204814732
3319369918163,27984.80000000,1.57300000,27984.90000000,7.17500000,1696204814726,1696204814732
3319369918171,27984.80000000,1.57300000,27984.90000000,7.17900000,1696204814726,1696204814732
3319369918214,27984.80000000,1.57300000,27984.90000000,7.26300000,1696204814726,1696204814732
3319369918241,27984.80000000,1.57300000,27984.90000000,7.35100000,1696204814726,1696204814732
3319369918242,27984.80000000,1.57300000,27984.90000000,7.43600000,1696204814726,1696204814732
3319369918305,27984.80000000,1.83200000,27984.90000000,7.43600000,1696204814727,1696204814732
3319369918315,27984.80000000,1.83200000,27984.90000000,7.58300000,1696204814727,1696204814732
3319369918317,27984.80000000,2.63200000,27984.90000000,7.58300000,1696204814727,1696204814732
3319369918612,27984.80000000,2.63200000,27984.90000000,7.60300000,1696204814728,1696204814732
3319369918680,27984.80000000,2.63200000,27984.90000000,7.34300000,1696204814728,1696204814733
3319369918709,27984.80000000,2.63200000,27984.90000000,7.29300000,1696204814729,1696204814733
3319369918719,27984.80000000,3.01600000,27984.90000000,7.29300000,1696204814729,1696204814733
3319369918749,27984.80000000,3.05800000,27984.90000000,7.29300000,1696204814729,1696204814733
3319369918871,27984.80000000,3.07200000,27984.90000000,7.29300000,1696204814730,1696204814735
3319369919087,27984.80000000,2.66400000,27984.90000000,7.29300000,1696204814731,1696204814737
3319369919367,27984.80000000,2.73500000,27984.90000000,7.29300000,1696204814733,1696204814739
3319369920189,27984.80000000,2.73500000,27984.90000000,7.14600000,1696204814742,1696204814748
3319369920462,27984.80000000,2.73500000,27984.90000000,6.70900000,1696204814744,1696204814748
3319369920594,27984.80000000,2.73500000,27984.90000000,6.85600000,1696204814745,1696204814749
3319369920709,27984.80000000,2.73500000,27984.90000000,6.00400000,1696204814746,1696204814751
3319369920966,27984.80000000,2.73500000,27984.90000000,5.95400000,1696204814748,1696204814754
3319369921157,27984.80000000,2.82000000,27984.90000000,5.95400000,1696204814750,1696204814756
3319369921160,27984.80000000,2.89300000,27984.90000000,5.95400000,1696204814750,1696204814756
3319369921188,27984.80000000,2.97000000,27984.90000000,5.95400000,1696204814751,1696204814756
3319369921195,27984.80000000,3.04800000,27984.90000000,5.95400000,1696204814751,1696204814756
3319369921217,27984.80000000,3.12300000,27984.90000000,5.95400000,1696204814751,1696204814756
3319369921245,27984.80000000,3.19300000,27984.90000000,5.95400000,1696204814751,1696204814756
3319369921272,27984.80000000,3.27400000,27984.90000000,5.95400000,1696204814752,1696204814758
3319369921273,27984.80000000,3.33000000,27984.90000000,5.95400000,1696204814752,1696204814758
3319369921402,27984.80000000,3.33000000,27984.90000000,5.38100000,1696204814752,1696204814758
3319369921683,27984.80000000,3.41300000,27984.90000000,5.38100000,1696204814755,1696204814760
3319369921711,27984.80000000,3.49600000,27984.90000000,5.38100000,1696204814755,1696204814761
3319369921715,27984.80000000,3.57900000,27984.90000000,5.38100000,1696204814755,1696204814761
3319369921770,27984.80000000,3.65800000,27984.90000000,5.38100000,1696204814755,1696204814761
3319369921777,27984.80000000,3.65900000,27984.90000000,5.38100000,1696204814756,1696204814761
3319369921815,27984.80000000,3.65900000,27984.90000000,5.00100000,1696204814756,1696204814761
3319369922007,27984.80000000,3.73600000,27984.90000000,5.00100000,1696204814759,1696204814764
3319369922183,27984.80000000,4.20300000,27984.90000000,5.00100000,1696204814762,1696204814768
3319369922295,27984.80000000,4.27800000,27984.90000000,5.00100000,1696204814764,1696204814768
3319369922310,27984.80000000,4.36200000,27984.90000000,5.00100000,1696204814764,1696204814769
3319369922370,27984.80000000,4.43400000,27984.90000000,5.00100000,1696204814765,1696204814770
3319369922376,27984.80000000,4.50900000,27984.90000000,5.00100000,1696204814765,1696204814770
3319369922418,27984.80000000,4.50900000,27984.90000000,4.99700000,1696204814765,1696204814770
3319369922419,27984.80000000,4.58400000,27984.90000000,4.99700000,1696204814765,1696204814770
3319369922581,27984.80000000,4.58400000,27984.90000000,4.85000000,1696204814767,1696204814771
3319369922596,27984.80000000,4.93000000,27984.90000000,4.85000000,1696204814767,1696204814771
3319369922618,27984.80000000,4.93000000,27984.90000000,4.99700000,1696204814767,1696204814771
3319369922633,27984.80000000,4.93000000,27984.90000000,5.38100000,1696204814767,1696204814771
3319369922695,27984.80000000,4.93000000,27984.90000000,5.67300000,1696204814767,1696204814773
3319369922795,27984.80000000,5.00500000,27984.90000000,5.67300000,1696204814768,1696204814773
3319369922873,27984.80000000,5.00500000,27984.90000000,5.63700000,1696204814769,1696204814775
3319369922874,27984.80000000,5.06000000,27984.90000000,5.63700000,1696204814769,1696204814775
3319369922884,27984.80000000,5.14600000,27984.90000000,5.63700000,1696204814769,1696204814775
3319369922903,27984.80000000,5.14600000,27984.90000000,5.64500000,1696204814769,1696204814775
3319369922914,27984.80000000,5.14600000,27984.90000000,5.65300000,1696204814769,1696204814775
3319369922926,27984.80000000,5.14600000,27984.90000000,5.57100000,1696204814770,1696204814775
3319369922929,27984.80000000,5.14600000,27984.90000000,5.49800000,1696204814770,1696204814775
3319369922942,27984.80000000,5.14600000,27984.90000000,5.41300000,1696204814770,1696204814775
3319369922943,27984.80000000,5.14600000,27984.90000000,5.32800000,1696204814770,1696204814775
3319369922953,27984.80000000,5.14600000,27984.90000000,5.24800000,1696204814770,1696204814775
3319369922959,27984.80000000,5.27000000,27984.90000000,5.24800000,1696204814770,1696204814775
3319369922969,27984.80000000,5.27000000,27984.90000000,5.17300000,1696204814770,1696204814775
3319369922972,27984.80000000,5.27000000,27984.90000000,5.09600000,1696204814770,1696204814775
3319369922973,27984.80000000,5.27000000,27984.90000000,5.01000000,1696204814770,1696204814775
3319369922981,27984.80000000,5.27000000,27984.90000000,4.93100000,1696204814770,1696204814775
3319369922983,27984.80000000,5.27000000,27984.90000000,4.85600000,1696204814770,1696204814775
3319369922989,27984.80000000,5.27000000,27984.90000000,4.77200000,1696204814770,1696204814775
3319369922996,27984.80000000,5.27000000,27984.90000000,4.68900000,1696204814770,1696204814775
3319369923010,27984.80000000,5.27000000,27984.90000000,4.60500000,1696204814771,1696204814776
3319369923011,27984.80000000,5.27000000,27984.90000000,4.52100000,1696204814771,1696204814776
3319369923013,27984.80000000,5.27000000,27984.90000000,4.44500000,1696204814771,1696204814776
3319369923057,27984.80000000,5.27000000,27984.90000000,4.36600000,1696204814771,1696204814776
3319369923061,27984.80000000,5.27000000,27984.90000000,4.28200000,1696204814771,1696204814776
3319369923062,27984.80000000,5.27000000,27984.90000000,4.20500000,1696204814771,1696204814776
3319369923067,27984.80000000,5.27000000,27984.90000000,4.12800000,1696204814771,1696204814776
3319369923074,27984.80000000,5.27000000,27984.90000000,4.05100000,1696204814771,1696204814776
3319369923083,27984.80000000,5.27000000,27984.90000000,3.96300000,1696204814771,1696204814776
3319369923089,27984.80000000,5.27000000,27984.90000000,3.88700000,1696204814771,1696204814776
3319369923096,27984.80000000,5.27000000,27984.90000000,3.80400000,1696204814771,1696204814776
3319369923098,27984.80000000,5.27000000,27984.90000000,3.74100000,1696204814771,1696204814776
3319369923100,27984.80000000,5.27000000,27984.90000000,3.66600000,1696204814771,1696204814776
3319369923106,27984.80000000,5.27000000,27984.90000000,3.58000000,1696204814772,1696204814776
3319369923108,27984.80000000,5.27000000,27984.90000000,3.50600000,1696204814772,1696204814776
3319369923112,27984.80000000,5.27000000,27984.90000000,3.42200000,1696204814772,1696204814776
3319369923128,27984.80000000,5.27000000,27984.90000000,3.33800000,1696204814772,1696204814777
3319369923137,27984.80000000,5.27000000,27984.90000000,3.26000000,1696204814772,1696204814777
3319369923140,27984.80000000,5.27000000,27984.90000000,3.18300000,1696204814772,1696204814777
3319369923141,27984.80000000,5.27000000,27984.90000000,3.10300000,1696204814772,1696204814777
3319369923153,27984.80000000,5.27000000,27984.90000000,3.02600000,1696204814772,1696204814777
3319369923158,27984.80000000,5.27000000,27984.90000000,2.95300000,1696204814772,1696204814777
3319369923164,27984.80000000,5.27000000,27984.90000000,2.87800000,1696204814772,1696204814777
3319369923170,27984.80000000,5.27000000,27984.90000000,2.79700000,1696204814772,1696204814777
3319369923174,27984.80000000,5.27000000,27984.90000000,2.72000000,1696204814772,1696204814777
3319369923176,27984.80000000,5.27000000,27984.90000000,2.63500000,1696204814772,1696204814777
3319369923184,27984.80000000,5.27000000,27984.90000000,2.55600000,1696204814772,1696204814777
3319369923185,27984.80000000,5.27000000,27984.90000000,2.47000000,1696204814772,1696204814777
3319369923188,27984.80000000,5.27000000,27984.90000000,2.39800000,1696204814772,1696204814777
3319369923433,27984.80000000,5.27000000,27984.90000000,2.32500000,1696204814775,1696204814780
3319369923471,27984.80000000,5.14600000,27984.90000000,2.32500000,1696204814775,1696204814780
3319369923738,27984.80000000,5.14600000,27984.90000000,2.23200000,1696204814778,1696204814784
3319369923778,27984.80000000,5.15400000,27984.90000000,2.23200000,1696204814779,1696204814784
3319369923885,27984.80000000,5.17000000,27984.90000000,2.23200000,1696204814779,1696204814784
3319369923896,27984.80000000,5.17000000,27984.90000000,2.22500000,1696204814779,1696204814784
3319369923961,27984.80000000,5.17000000,27984.90000000,3.02500000,1696204814780,1696204814785
3319369924041,27984.80000000,5.20500000,27984.90000000,3.02500000,1696204814780,1696204814785
3319369924060,27984.80000000,5.20500000,27984.90000000,2.77500000,1696204814781,1696204814786
3319369924073,27984.80000000,5.20500000,27984.90000000,2.80700000,1696204814781,1696204814787
3319369924119,27984.80000000,5.20500000,27984.90000000,2.54200000,1696204814782,1696204814787
3319369924154,27984.80000000,5.20500000,27984.90000000,2.39500000,1696204814782,1696204814787
3319369924288,27984.80000000,5.20500000,27984.90000000,2.37700000,1696204814783,1696204814787
3319369924289,27984.80000000,5.20500000,27984.90000000,2.35900000,1696204814783,1696204814787
3319369924290,27984.80000000,5.20500000,27984.90000000,2.34100000,1696204814783,1696204814787
3319369924297,27984.80000000,5.21900000,27984.90000000,2.34100000,1696204814783,1696204814787
3319369924587,27984.80000000,5.22600000,27984.90000000,2.34100000,1696204814787,1696204814792
3319369924681,27984.80000000,5.22600000,27984.90000000,2.35900000,1696204814789,1696204814793
3319369924830,27984.80000000,5.22600000,27984.90000000,2.37700000,1696204814790,1696204814795
3319369925384,27984.80000000,5.22600000,27984.90000000,2.31700000,1696204814794,1696204814800
3319369925564,27984.80000000,5.22600000,27984.90000000,2.29900000,1696204814800,1696204814806
3319369926031,27984.80000000,5.22600000,27984.90000000,2.28100000,1696204814802,1696204814808
3319369926605,27984.80000000,5.22600000,27984.90000000,2.28200000,1696204814808,1696204814815
